,unnamed: 0,item_id,name,categori,price,old_pric,sellable_onlin,link,other_color,short_descript,design,depth,height,width,product_img,unnamed: 15
32,3842,29067293,antilop,nursery furnitur,119,no old pric,true,https://www.ikea.com/sa/en/p/antilop-highchair-with-tray-white-silver-colour-s29067293/,no,"highchair with tray, white/silver-colour",ikea of sweden,,,,https://www.ikea.com/sa/en/images/products/antilop-highchair-with-tray-white-silver-colour__0727481_pe735706_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/antilop-highchair-with-tray-white-silver-colour__1205616_pe907170_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/antilop-highchair-with-tray-white-silver-colour__1205626_pe907179_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/antilop-highchair-with-tray-white-silver-colour__1062061_pe850641_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/antilop-highchair-with-tray-white-silver-colour__1205614_pe907169_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/antilop-highchair-with-tray-white-silver-colour__1205615_pe907171_s5.jpg?f=,
33,3806,30449748,antilop,nursery furnitur,30,30,true,https://www.ikea.com/sa/en/p/antilop-supporting-cushion-white-30449748/,no,"supporting cushion, whit",s edholm/l ulleniu,22.0,2.0,18.0,https://www.ikea.com/sa/en/images/products/antilop-supporting-cushion-white__0709412_pe726972_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/antilop-supporting-cushion-white__0873834_pe726973_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/antilop-supporting-cushion-white__0873827_pe726971_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/antilop-supporting-cushion-white__0873838_pe726974_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/antilop-supporting-cushion-white__0873531_pe726967_s5.jpg?f=,
34,2718,60261037,arkelstorp,tables & desk,"1,295",no old pric,true,https://www.ikea.com/sa/en/p/arkelstorp-desk-black-60261037/,no,"desk, black,",ebba strandmark,70.0,74.0,140.0,https://www.ikea.com/sa/en/images/products/arkelstorp-desk-black__0735967_pe740301_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/arkelstorp-desk-black__0802362_ph162375_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/arkelstorp-desk-black__0939545_ph171072_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/arkelstorp-desk-black__0849208_pe565265_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/arkelstorp-desk-black__0276309_pe414745_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/arkelstorp-desk-black__0526854_pe645209_s5.jpg?f=,
35,4010,19435154,askholmen,outdoor furnitur,239,no old pric,true,https://www.ikea.com/sa/en/p/askholmen-chair-outdoor-foldable-light-brown-stained-kloesan-blue-s19435154/,no,"chair, outdoor, foldable light brown stained/klã¶san blu",unknown,,,,https://www.ikea.com/sa/en/images/products/askholmen-chair-outdoor-foldable-light-brown-stained-kloesan-blue__1035860_pe838192_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askholmen-chair-outdoor-foldable-light-brown-stained-kloesan-blue__1035861_pe838206_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askholmen-chair-outdoor-foldable-light-brown-stained-kloesan-blue__1063083_pe851212_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askholmen-chair-outdoor-foldable-light-brown-stained-kloesan-blue__1063084_pe851218_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askholmen-chair-outdoor-foldable-light-brown-stained-kloesan-blue__1035862_pe838194_s5.jpg?f=,
36,1374,29930059,askholmen,outdoor furnitur,603,no old pric,fals,https://www.ikea.com/sa/en/p/askholmen-table-2-chairs-outdoor-light-brown-stained-s29930059/,ye,"table+2 chairs, outdoor, light brown stain",ikea of sweden,,,,https://www.ikea.com/sa/en/images/products/askholmen-table-2-chairs-outdoor-light-brown-stained__0735576_pe740060_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askholmen-table-2-chairs-outdoor-light-brown-stained__0667574_pe713977_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askholmen-table-2-chairs-outdoor-light-brown-stained__0907282_pe618999_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askholmen-table-2-chairs-outdoor-light-brown-stained__0907274_pe616079_s5.jpg?f=,
37,1626,39286153,askholmen,outdoor furnitur,693,no old pric,fals,https://www.ikea.com/sa/en/p/askholmen-table-2-chairs-outdoor-light-brown-stained-kuddarna-beige-s39286153/,ye,"table+2 chairs, outdoor, light brown stained/kuddarna beig",ikea of sweden,,,,https://www.ikea.com/sa/en/images/products/askholmen-table-2-chairs-outdoor-light-brown-stained-kuddarna-beige__0666961_pe713780_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askholmen-table-2-chairs-outdoor-light-brown-stained-kuddarna-beige__0906803_pe616562_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askholmen-table-2-chairs-outdoor-light-brown-stained-kuddarna-beige__0907282_pe618999_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askholmen-table-2-chairs-outdoor-light-brown-stained-kuddarna-beige__0907274_pe616079_s5.jpg?f=,
38,1634,59286147,askholmen,outdoor furnitur,693,no old pric,fals,https://www.ikea.com/sa/en/p/askholmen-table-2-chairs-outdoor-light-brown-stained-kuddarna-grey-s59286147/,ye,"table+2 chairs, outdoor, light brown stained/kuddarna grey",ikea of sweden,,,,https://www.ikea.com/sa/en/images/products/askholmen-table-2-chairs-outdoor-light-brown-stained-kuddarna-grey__0666962_pe713782_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askholmen-table-2-chairs-outdoor-light-brown-stained-kuddarna-grey__0906803_pe616562_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askholmen-table-2-chairs-outdoor-light-brown-stained-kuddarna-grey__0907282_pe618999_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askholmen-table-2-chairs-outdoor-light-brown-stained-kuddarna-grey__0907274_pe616079_s5.jpg?f=,
39,1643,79262329,askholmen,outdoor furnitur,743,no old pric,fals,https://www.ikea.com/sa/en/p/askholmen-table-and-2-folding-chairs-outdoor-light-brown-stained-froesoen-duvholmen-beige-s79262329/,ye,"table and 2 folding chairs, outdoor, light brown stained/frã¶sã¶n/duvholmen beig",eva lilja lã¶wenhielm/ikea of sweden,,,,https://www.ikea.com/sa/en/images/products/askholmen-table-and-2-folding-chairs-outdoor-light-brown-stained-froesoen-duvholmen-beige__0735578_pe740069_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askholmen-table-and-2-folding-chairs-outdoor-light-brown-stained-froesoen-duvholmen-beige__0906803_pe616562_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askholmen-table-and-2-folding-chairs-outdoor-light-brown-stained-froesoen-duvholmen-beige__0907282_pe618999_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askholmen-table-and-2-folding-chairs-outdoor-light-brown-stained-froesoen-duvholmen-beige__0907274_pe616079_s5.jpg?f=,
40,1966,49019705,askvol,bed,895,300,true,https://www.ikea.com/sa/en/p/askvoll-bed-frame-white-s49019705/,no,"bed frame, white,",ikea of sweden/k hagberg/m hagberg,,,,https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white__0637517_pe698357_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white__1101944_pe866870_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white__0373217_ph123230_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white__0715493_ph151292_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white__1101945_pe866871_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white__0861340_pe566734_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white__0780402_pe759933_s5.jpg?f=,
41,1971,49030500,askvol,bed,"1,550",no old pric,true,https://www.ikea.com/sa/en/p/askvoll-bed-frame-white-leirsund-s49030500/,no,"bed frame, white/leirsund,",ikea of sweden/k hagberg/m hagberg,,,,https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-leirsund__0637517_pe698357_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-leirsund__0367617_pe549484_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-leirsund__1101944_pe866870_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-leirsund__0373217_ph123230_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-leirsund__0715493_ph151292_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-leirsund__1101945_pe866871_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-leirsund__0861340_pe566734_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-leirsund__0780383_pe759930_s5.jpg?f=,
42,1973,79030508,askvol,bed,"1,845",no old pric,true,https://www.ikea.com/sa/en/p/askvoll-bed-frame-white-leirsund-s79030508/,no,"bed frame, white/leirsund,",,,,,https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-leirsund__0637517_pe698357_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-leirsund__0367617_pe549484_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-leirsund__1101944_pe866870_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-leirsund__0373217_ph123230_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-leirsund__0715493_ph151292_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-leirsund__1101945_pe866871_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-leirsund__0861340_pe566734_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-leirsund__0780402_pe759933_s5.jpg?f=,
43,1972,69494872,askvol,bed,"1,195",no old pric,true,https://www.ikea.com/sa/en/p/askvoll-bed-frame-white-lindbaden-s69494872/,no,"bed frame, white/lindbã¥den,",unknown,,,,https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-lindbaden__0637517_pe698357_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-lindbaden__0109628_pe259269_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-lindbaden__1101944_pe866870_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-lindbaden__0373217_ph123230_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-lindbaden__0715493_ph151292_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-lindbaden__1101945_pe866871_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-lindbaden__0861340_pe566734_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-lindbaden__0780402_pe759933_s5.jpg?f=,
44,1974,89494871,askvol,bed,"1,175",no old pric,true,https://www.ikea.com/sa/en/p/askvoll-bed-frame-white-lindbaden-s89494871/,no,"bed frame, white/lindbã¥den,",unknown,,,,https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-lindbaden__0637517_pe698357_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-lindbaden__0109628_pe259269_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-lindbaden__1101944_pe866870_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-lindbaden__0373217_ph123230_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-lindbaden__0715493_ph151292_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-lindbaden__1101945_pe866871_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-lindbaden__0861340_pe566734_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-lindbaden__0780383_pe759930_s5.jpg?f=,
45,1967,59030514,askvol,bed,"1,445",no old pric,true,https://www.ikea.com/sa/en/p/askvoll-bed-frame-white-loenset-s59030514/,no,"bed frame, white/lã¶nset,",ikea of sweden/k hagberg/m hagberg,,,,https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-loenset__0637517_pe698357_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-loenset__0243790_pe383073_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-loenset__1101944_pe866870_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-loenset__0373217_ph123230_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-loenset__0715493_ph151292_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-loenset__1101945_pe866871_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-loenset__0861340_pe566734_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/askvoll-bed-frame-white-loenset__0780402_pe759933_s5.jpg?f=,
46,4494,89393202,backsã„len,armchairs & chaise longu,"1,840",no old pric,true,https://www.ikea.com/sa/en/p/backsaelen-1-5-seat-armchair-hallarp-grey-s89393202/,ye,"1,5-seat armchair, hallarp grey",unknown,,,,https://www.ikea.com/sa/en/images/products/backsaelen-1-5-seat-armchair-hallarp-grey__0951643_pe801298_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-1-5-seat-armchair-hallarp-grey__0951644_pe801299_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-1-5-seat-armchair-hallarp-grey__0951645_pe801296_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-1-5-seat-armchair-hallarp-grey__0950623_pe800546_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-1-5-seat-armchair-hallarp-grey__1032848_pe837028_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-1-5-seat-armchair-hallarp-grey__1134550_pe878800_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-1-5-seat-armchair-hallarp-grey__1012882_pe829041_s5.jpg?f=,
47,3827,79393207,backsã„len,armchairs & chaise longu,"1,940",no old pric,true,https://www.ikea.com/sa/en/p/backsaelen-1-5-seat-armchair-katorp-natural-s79393207/,ye,"1,5-seat armchair, katorp natur",unknown,,,,https://www.ikea.com/sa/en/images/products/backsaelen-1-5-seat-armchair-katorp-natural__0951640_pe801295_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-1-5-seat-armchair-katorp-natural__0987365_pe817507_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-1-5-seat-armchair-katorp-natural__0951642_pe801297_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-1-5-seat-armchair-katorp-natural__0950619_pe800548_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-1-5-seat-armchair-katorp-natural__0987383_pe817512_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-1-5-seat-armchair-katorp-natural__0987381_pe817511_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-1-5-seat-armchair-katorp-natural__1032849_pe837027_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-1-5-seat-armchair-katorp-natural__1134550_pe878800_s5.jpg?f=,
48,812,19393154,backsã„len,sofa,"2,745",no old pric,true,https://www.ikea.com/sa/en/p/backsaelen-3-seat-sofa-blekinge-white-s19393154/,ye,"3-seat sofa, blekinge whit",unknown,,,,https://www.ikea.com/sa/en/images/products/backsaelen-3-seat-sofa-blekinge-white__0950634_pe800555_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-3-seat-sofa-blekinge-white__0985520_pe816658_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-3-seat-sofa-blekinge-white__0985575_pe816677_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-3-seat-sofa-blekinge-white__0986633_pe817252_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-3-seat-sofa-blekinge-white__0985487_pe816644_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-3-seat-sofa-blekinge-white__0985496_pe816651_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-3-seat-sofa-blekinge-white__0952118_pe801552_s5.jpg?f=,
49,930,10497132,backsã„len,armchairs & chaise longu,545,no old pric,true,https://www.ikea.com/sa/en/p/backsaelen-cover-for-1-5-seat-armchair-blekinge-white-10497132/,ye,"cover for 1,5-seat armchair, blekinge whit",andreas fredriksson,57.0,5.0,38.0,https://www.ikea.com/sa/en/images/products/backsaelen-cover-for-1-5-seat-armchair-blekinge-white__0951637_pe801292_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-cover-for-1-5-seat-armchair-blekinge-white__0826799_pe776410_s5.jpg?f=,
50,4460,40497263,backsã„len,armchairs & chaise longu,645,no old pric,true,https://www.ikea.com/sa/en/p/backsaelen-cover-for-1-5-seat-armchair-hallarp-grey-40497263/,ye,"cover for 1,5-seat armchair, hallarp grey",andreas fredriksson,57.0,5.0,38.0,https://www.ikea.com/sa/en/images/products/backsaelen-cover-for-1-5-seat-armchair-hallarp-grey__0951643_pe801298_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-cover-for-1-5-seat-armchair-hallarp-grey__0826814_pe776412_s5.jpg?f=,
51,4459,10497231,backsã„len,armchairs & chaise longu,745,no old pric,true,https://www.ikea.com/sa/en/p/backsaelen-cover-for-1-5-seat-armchair-katorp-natural-10497231/,ye,"cover for 1,5-seat armchair, katorp natur",andreas fredriksson,57.0,4.0,38.0,https://www.ikea.com/sa/en/images/products/backsaelen-cover-for-1-5-seat-armchair-katorp-natural__0951640_pe801295_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-cover-for-1-5-seat-armchair-katorp-natural__0950195_pe800207_s5.jpg?f=,
52,978,20497235,backsã„len,armchairs & chaise longu,845,no old pric,true,https://www.ikea.com/sa/en/p/backsaelen-cover-for-2-seat-sofa-katorp-natural-20497235/,ye,"cover for 2-seat sofa, katorp natur",andreas fredriksson,57.0,5.0,38.0,https://www.ikea.com/sa/en/images/products/backsaelen-cover-for-2-seat-sofa-katorp-natural__0950616_pe800545_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-cover-for-2-seat-sofa-katorp-natural__0950195_pe800207_s5.jpg?f=,
53,921,497199,backsã„len,armchairs & chaise longu,745,no old pric,true,https://www.ikea.com/sa/en/p/backsaelen-cover-for-3-seat-sofa-blekinge-white-00497199/,ye,"cover for 3-seat sofa, blekinge whit",andreas fredriksson,57.0,9.0,38.0,https://www.ikea.com/sa/en/images/products/backsaelen-cover-for-3-seat-sofa-blekinge-white__0950634_pe800555_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-cover-for-3-seat-sofa-blekinge-white__0826799_pe776410_s5.jpg?f=,
54,4593,497255,backsã„len,armchairs & chaise longu,845,no old pric,true,https://www.ikea.com/sa/en/p/backsaelen-cover-for-3-seat-sofa-hallarp-grey-00497255/,ye,"cover for 3-seat sofa, hallarp grey",andreas fredriksson,57.0,8.0,38.0,https://www.ikea.com/sa/en/images/products/backsaelen-cover-for-3-seat-sofa-hallarp-grey__0950638_pe800559_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/backsaelen-cover-for-3-seat-sofa-hallarp-grey__0826814_pe776412_s5.jpg?f=,
55,497,481198,bã„nkkamrat,chair,89,no old pric,true,https://www.ikea.com/sa/en/p/baenkkamrat-bench-pad-turquoise-00481198/,no,"bench pad, turquoise,",jennifer idrizi,90.0,,50.0,https://www.ikea.com/sa/en/images/products/baenkkamrat-bench-pad-turquoise__0830878_pe777721_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/baenkkamrat-bench-pad-turquoise__0937445_pe793734_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/baenkkamrat-bench-pad-turquoise__0937447_pe793736_s5.jpg?f=,
