ID,Name,Brand,Designer,Availability,Online,Description,Type,Material,Country,Color,Depth,Height,Width,Volumn,OldPrice,Price,ChangeAmount,Discount,CurrentPrice,Shipment,Link,Images,Feedback,Ranking
50422494,GODISHUS,GODISHUS,"504.224.94 You can position the shelf and clothes rail in two different ways – clothes rail at the top and shelf down below, or both together at the top of the wardrobe.Deep enough to hold standard-sized adult hangers.With the included colourful stickers, you can quickly label the doors in your own personal way.You can also write with chalk on the sticker to keep track of where you have your things.WARNING! TIPPING HAZARD – Unanchored furniture can tip over. This furniture shall be anchored to the wall with the enclosed safety fitting to prevent it from tipping over.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.",TRUE,TRUE,"        Wardrobe,          60x51x178 cm",Nursery furniture,,,,51,178,60,544680,,395,,,,,https://www.ikea.com/sa/en/p/godishus-wardrobe-white-50422494/,,0,0
10373495,BEKANT,BEKANT,Eva Lilja Löwenhielm,TRUE,TRUE,"        Shelving unit,          121x134 cm",Tables & desks,,,,45,134,121,729630,,1495,,,,,https://www.ikea.com/sa/en/p/bekant-shelving-unit-black-10373495/,,0,0
90091454,TROFAST,TROFAST,Studio Copenhagen,TRUE,TRUE,        Shelf,Children's furniture,,,,,,30,0,,30,,,,,https://www.ikea.com/sa/en/p/trofast-shelf-white-90091454/,,0,0
29297958,BESTÅ,BESTÅ,Carl Öjerstam/IKEA of Sweden,TRUE,TRUE,"        TV bench with drawers,          120x42x48 cm",TV & media furniture,,,,42,48,120,241920,,820,,,,,https://www.ikea.com/sa/en/p/besta-tv-bench-with-drawers-black-brown-selsviken-stallarp-high-gloss-dark-red-brown-s29297958/,,0,0
20403374,EKTORP,EKTORP,IKEA of Sweden,TRUE,TRUE,        Cover three-seat sofa,Sofas & armchairs,,,,,,,0,,395,,,,,https://www.ikea.com/sa/en/p/ektorp-cover-three-seat-sofa-lingbo-multicolour-20403374/,,0,0
39184324,HENRIKSDAL,HENRIKSDAL,IKEA of Sweden/Karl Malmvall,TRUE,TRUE,"        Bar stool with backrest,          74 cm",Bar furniture,,,,51,102,40,208080,,435,,,,,https://www.ikea.com/sa/en/p/henriksdal-bar-stool-with-backrest-brown-black-graesbo-white-s39184324/,,0,0
59158121,ELVARLI,ELVARLI,Ehlén Johansson/IKEA of Sweden,TRUE,TRUE,"        1 section,          44x55x216 cm",Wardrobes,,,,55,216,44,522720,,519,,,,,https://www.ikea.com/sa/en/p/elvarli-1-section-white-s59158121/,,0,0
50351175,GRANBODA,GRANBODA,Jonas Hultqvist,TRUE,TRUE,"        Nest of tables, set of 3",Tables & desks,,,,,1,3,0,,295,,,,,https://www.ikea.com/sa/en/p/granboda-nest-of-tables-set-of-3-50351175/,,0,0
39149892,LYCKSELE LÖVÅS,LYCKSELE LÖVÅS,IKEA of Sweden,TRUE,TRUE,        Two-seat sofa-bed,Sofas & armchairs,,,,100,87,142,1235400,,1245,,,,,https://www.ikea.com/sa/en/p/lycksele-loevas-two-seat-sofa-bed-ebbarp-black-white-s39149892/,,0,0
89311466,JONAXEL,JONAXEL,IKEA of Sweden,TRUE,TRUE,"        Frame/mesh baskets/clothes rails,          142-178x51x173 cm",Bookcases & shelving units,,,,51,173,148,1305804,,830,,,,,https://www.ikea.com/sa/en/p/jonaxel-frame-mesh-baskets-clothes-rails-s89311466/,,0,0
70366784,SONGESAND,SONGESAND,IKEA of Sweden,TRUE,TRUE,"        Chest of 6 drawers,          82x126 cm",Chests of drawers & drawer units,,,,50,126,82,516600,,645,,,,,https://www.ikea.com/sa/en/p/songesand-chest-of-6-drawers-brown-70366784/,,0,0
49280749,BILLY / OXBERG,BILLY / OXBERG,IKEA of Sweden/Gillis Lundgren,TRUE,TRUE,"        Bookcase w height extension ut/drs,          160x30x237 cm",Bookcases & shelving units,,,,30,237,160,1137600,,1790,,,,,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-w-height-extension-ut-drs-black-brown-s49280749/,,0,0
20273141,HISHULT,HISHULT,K Hagberg/M Hagberg,TRUE,TRUE,"        Knob,          23 mm",TV & media furniture,,,,24,,,0,,17,,,,,https://www.ikea.com/sa/en/p/hishult-knob-porcelain-white-20273141/,,0,0
89248205,IVAR,IVAR,Sarah Fager/IKEA of Sweden,TRUE,TRUE,"        Cabinet with doors,          89x30x124 cm",Bookcases & shelving units,,,,30,124,89,331080,,440,,,,,https://www.ikea.com/sa/en/p/ivar-cabinet-with-doors-pine-white-s89248205/,,0,0
49252553,LANGUR,LANGUR,J Fritzdorf/J Feldman/J Hedberg,TRUE,TRUE,        Junior/highchair with tray,Children's furniture,,,,61,87,56,297192,,400,,,,,https://www.ikea.com/sa/en/p/langur-junior-highchair-with-tray-white-s49252553/,,0,0
10457999,BERGENES,BERGENES,IKEA of Sweden,TRUE,TRUE,        Holder for mobile phone/tablet,Tables & desks,,,,,,8,0,,9,,,,,https://www.ikea.com/sa/en/p/bergenes-holder-for-mobile-phone-tablet-bamboo-10457999/,,0,0
19277116,BILLY / BOTTNA,BILLY / BOTTNA,Gillis Lundgren/K Hagberg/M Hagberg,TRUE,TRUE,"        Bookcase with display shelf,          80x28x202 cm",Bookcases & shelving units,,,,28,202,80,452480,,315,,,,,https://www.ikea.com/sa/en/p/billy-bottna-bookcase-with-display-shelf-white-beige-s19277116/,,0,0
9161569,INGATORP / HENRIKSDAL,INGATORP / HENRIKSDAL,IKEA of Sweden/Carina Bengs,TRUE,TRUE,"        Table and 4 chairs,          110 cm",Chairs,,,,,74,,0,,2625,,,,,https://www.ikea.com/sa/en/p/ingatorp-henriksdal-table-and-4-chairs-white-blekinge-white-s09161569/,,0,0
19280680,INGATORP / INGOLF,INGATORP / INGOLF,Ebba Strandmark/Carina Bengs,TRUE,TRUE,"        Table and 6 chairs,          155/215 cm",Tables & desks,,,,,74,87,0,,2615,,,,,https://www.ikea.com/sa/en/p/ingatorp-ingolf-table-and-6-chairs-white-nordvalla-beige-s19280680/,,0,0
89214309,LINNMON / ALEX,LINNMON / ALEX,Johanna Asshoff/Gustav Carlberg,TRUE,TRUE,"        Table,          120x60 cm",Tables & desks,,,,,74,60,0,,420,,,,,https://www.ikea.com/sa/en/p/linnmon-alex-table-geometric-beige-white-s89214309/,,0,0
40394830,DELAKTIG,DELAKTIG,Tom Dixon,TRUE,TRUE,        Cover for armrest with cushion,Sofas & armchairs,,,,,,,0,,75,,,,,https://www.ikea.com/sa/en/p/delaktig-cover-for-armrest-with-cushion-tallmyra-white-black-40394830/,,0,0
19338054,TROFAST,TROFAST,Studio Copenhagen,FALSE,FALSE,"        Storage combination,          44x30x91 cm",Children's furniture,,,,30,91,44,120120,,245,,,,,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-white-pink-s19338054/,,0,0
60289324,STOCKSUND,STOCKSUND,Nike Karlsson,TRUE,TRUE,        Legs for bench,Sofas & armchairs,,,,,18,,0,,100,,,,,https://www.ikea.com/sa/en/p/stocksund-legs-for-bench-light-brown-60289324/,,0,0
70236151,ORRNÄS,ORRNÄS,IKEA of Sweden,TRUE,TRUE,"        Handle,          170 mm",Cabinets & cupboards,,,,35,,16,0,,29,,,,,https://www.ikea.com/sa/en/p/orrnaes-handle-stainless-steel-colour-stainless-steel-70236151/,,0,0
89221319,EKEDALEN / TOBIAS,EKEDALEN / TOBIAS,Carl Öjerstam/Ehlén Johansson,TRUE,TRUE,"        Table and 6 chairs,          180/240 cm",Tables & desks,,,,,,,0,,3065,,,,,https://www.ikea.com/sa/en/p/ekedalen-tobias-table-and-6-chairs-dark-brown-blue-s89221319/,,0,0
20306231,FÄRLÖV,FÄRLÖV,Francis Cayouette,TRUE,TRUE,        Cover for 2-seat sofa,Sofas & armchairs,,,,,,,0,,795,,,,,https://www.ikea.com/sa/en/p/faerloev-cover-for-2-seat-sofa-djuparp-yellow-beige-20306231/,,0,0
393371,TORNVIKEN,TORNVIKEN,Ebba Strandmark,TRUE,TRUE,"        Kitchen island,          72x52 cm",Trolleys,,,,52,90,72,336960,,995,,,,,https://www.ikea.com/sa/en/p/tornviken-kitchen-island-off-white-oak-00393371/,,0,0
99020481,BILLY / OXBERG,BILLY / OXBERG,Gillis Lundgren,TRUE,TRUE,"        Bookcase,          160x30x202 cm",Bookcases & shelving units,,,,30,202,160,969600,,1570,,,,,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-black-brown-s99020481/,,0,0
79303495,IVAR,IVAR,IKEA of Sweden,TRUE,TRUE,"        Shelving unit w cabinets/drawers,          134x30x179 cm",Bookcases & shelving units,,,,30,179,134,719580,,910,,,,,https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-cabinets-drawers-pine-red-s79303495/,,0,0
40404202,HAVSTA,HAVSTA,IKEA of Sweden,TRUE,TRUE,"        Console table,          100x35x63 cm","Sideboards, buffets & console tables",,,,,63,35,0,,495,,,,,https://www.ikea.com/sa/en/p/havsta-console-table-white-40404202/,,0,0
9256256,GRÖNLID,GRÖNLID,Ehlén Johansson/Francis Cayouette,TRUE,TRUE,"        Corner sofa, 5-seat",Sofas & armchairs,,,,164,104,252,4298112,,5990,,,,,https://www.ikea.com/sa/en/p/groenlid-corner-sofa-5-seat-with-chaise-longue-ljungen-light-green-s09256256/,,0,0
70294508,BESTÅ,BESTÅ,"702.945.08 It’s easy to keep the cables from your TV and other devices out of sight but close at hand, as there are several cable outlets at the back of the TV bench.You can choose to stand the TV bench on the floor or mount it on the wall to free up floor space.If you want to organise inside you can complement with BESTÅ interior fittings.Steady also on uneven floors, thanks to the adjustable feet.This furniture must be fixed to the wall with the enclosed wall fastener.This TV bench can take a max load of 50 kg on the top.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.May be completed with STALLARP, STUBBARP or NANNARP legs. This TV bench requires 4 legs and 2 BESTÅ supporting legs.May be completed with SULARP legs. This TV bench requires 2 legs and 2 BESTÅ supporting legs.",TRUE,TRUE,"        TV bench,          180x40x38 cm",TV & media furniture,,,,40,38,180,273600,,475,,,,,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-70294508/,,0,0
40299885,BESTÅ,BESTÅ,"402.998.85 It’s easy to keep the cables from your TV and other devices out of sight but close at hand, as there are several cable outlets at the back of the TV bench.If you want to organise inside you can complement with BESTÅ interior fittings.Steady also on uneven floors, thanks to the adjustable feet.For safety reasons this TV bench shall not be hung on the wall.The TV bench must be fixed to the wall with the included wall fastener.This TV bench can take a max load of 50 kg on the top.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.May be completed with STALLARP, STUBBARP or NANNARP legs. This TV bench requires 4 legs and 1 BESTÅ supporting leg.May be completed with SULARP legs. This TV bench requires 2 legs and 1 BESTÅ supporting leg.",TRUE,TRUE,"        TV bench,          120x40x64 cm",Bookcases & shelving units,,,,40,64,120,307200,,475,,,,,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-40299885/,,0,0
9302913,PLATSA,PLATSA,IKEA of Sweden,TRUE,TRUE,"        Bed frame with 4 drawers,          142x244x43 cm",Beds,,,,40,42,141,236880,,1611,,,,,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-4-drawers-white-fonnes-s09302913/,,0,0
9278338,KALLAX,KALLAX,Tord Björklund/IKEA of Sweden,TRUE,TRUE,"        Shelving unit with 10 inserts,          182x182 cm",Room dividers,,,,39,182,182,1291836,,1350,,,,,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-10-inserts-white-s09278338/,,0,0
29286460,EKET,EKET,IKEA of Sweden/Jon Karlsson,TRUE,TRUE,"        Cabinet combination with feet,          280x35x72 cm",Bookcases & shelving units,,,,35,72,280,705600,,1002,,,,,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-dark-grey-light-grey-red-s29286460/,,0,0
29275715,BROR,BROR,IKEA of Sweden,TRUE,TRUE,        Storage w shelves/cabinet/trolley,Bookcases & shelving units,,,,,,,0,,2150,,,,,https://www.ikea.com/sa/en/p/bror-storage-w-shelves-cabinet-trolley-s29275715/,,0,0
19275075,STUVA / FRITIDS,STUVA / FRITIDS,Ebba Strandmark/IKEA of Sweden,TRUE,TRUE,"        Wardrobe,          120x50x192 cm",Wardrobes,,,,50,192,120,1152000,,1545,,,,,https://www.ikea.com/sa/en/p/stuva-fritids-wardrobe-white-white-s19275075/,,0,0
20382786,KUNGSHAMN,KUNGSHAMN,Mikael Axelsson,TRUE,TRUE,        Cover for corner module,Sofas & armchairs,,,,,,,0,,90,,,,,https://www.ikea.com/sa/en/p/kungshamn-cover-for-corner-module-yttered-multicolour-20382786/,,0,0
59270274,LANDSKRONA,LANDSKRONA,IKEA of Sweden/Tord Björklund,TRUE,TRUE,        2-seat sofa,Sofas & armchairs,,,,89,78,164,1138488,,1995,,,,,https://www.ikea.com/sa/en/p/landskrona-2-seat-sofa-gunnared-dark-grey-metal-s59270274/,,0,0
29296906,MÖRBYLÅNGA / ODGER,MÖRBYLÅNGA / ODGER,J Löfgren/J Pettersson/S Lanneskog/J Marnell,TRUE,TRUE,"        Table and 6 chairs,          220x100 cm",Chairs,,,,,,100,0,,4265,,,,,https://www.ikea.com/sa/en/p/moerbylanga-odger-table-and-6-chairs-oak-veneer-blue-s29296906/,,0,0
40455649,BINGSTA,BINGSTA,Elizabet Gutierrez,TRUE,TRUE,        Armchair,Chairs,,,,58,76,70,308560,,595,,,,,https://www.ikea.com/sa/en/p/bingsta-armchair-vissle-dark-yellow-kabusa-dark-yellow-40455649/,,0,0
49277676,VALLENTUNA,VALLENTUNA,Fredriksson/L Löwenhielm/Hilland/IKEA of Sweden,TRUE,TRUE,        2-seat modular sofa,Sofas & armchairs,,,,113,84,186,1765512,,2696,,,,,https://www.ikea.com/sa/en/p/vallentuna-2-seat-modular-sofa-orrsta-olive-green-s49277676/,,0,0
9266477,SJÄLLAND,SJÄLLAND,Eva Lilja Löwenhielm/IKEA of Sweden/David Wahl,TRUE,TRUE,"        Table+6 chairs w armrests, outdoor,          156x90 cm",Outdoor furniture,,,,,73,90,0,,2616.4,,,,,https://www.ikea.com/sa/en/p/sjaelland-table-6-chairs-w-armrests-outdoor-light-brown-froesoen-duvholmen-dark-grey-s09266477/,,0,0
19189030,EKET,EKET,IKEA of Sweden/Jon Karlsson,TRUE,TRUE,"        Wall-mounted cabinet combination,          80x35x210 cm",Bookcases & shelving units,,,,35,210,80,588000,,656,,,,,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-s19189030/,,0,0
99234255,HEMNES,HEMNES,Carina Bengs,TRUE,TRUE,"        Storage combination w doors/drawers,          188x197 cm",Cabinets & cupboards,,,,37,197,188,1370332,,2666,,,,,https://www.ikea.com/sa/en/p/hemnes-storage-combination-w-doors-drawers-white-stained-clear-glass-s99234255/,,0,0
30306221,FÄRLÖV,FÄRLÖV,Francis Cayouette,TRUE,TRUE,        Cover for 3-seat sofa,Sofas & armchairs,,,,,,,0,,556,,,,,https://www.ikea.com/sa/en/p/faerloev-cover-for-3-seat-sofa-flodafors-white-30306221/,,0,0
29304020,LINNMON / ALEX,LINNMON / ALEX,IKEA of Sweden/Johanna Asshoff,TRUE,TRUE,"        Table,          200x60 cm",Tables & desks,,,,,73,60,0,,930,,,,,https://www.ikea.com/sa/en/p/linnmon-alex-table-black-brown-blue-s29304020/,,0,0
30366286,BEKANT,BEKANT,K Malmvall/E Lilja Löwenhielm,TRUE,TRUE,"        Right-hand corner table top,          160x110 cm",Tables & desks,,,,,,110,0,,545,,,,,https://www.ikea.com/sa/en/p/bekant-right-hand-corner-table-top-linoleum-blue-30366286/,,0,0
39180830,STUVA / FÖLJA,STUVA / FÖLJA,IKEA of Sweden/Ebba Strandmark,TRUE,TRUE,"        Changing table with 4 drawers,          90x79x102 cm",Nursery furniture,,,,79,102,90,725220,,825,,,,,https://www.ikea.com/sa/en/p/stuva-foelja-changing-table-with-4-drawers-white-s39180830/,,0,0
29278101,GRÖNLID,GRÖNLID,IKEA of Sweden/Francis Cayouette/Ehlén Johansson,TRUE,TRUE,        2-seat sofa-bed,Beds,,,,98,104,196,1997632,,3595,,,,,https://www.ikea.com/sa/en/p/groenlid-2-seat-sofa-bed-ljungen-dark-red-s29278101/,,0,0
99300702,BESTÅ,BESTÅ,IKEA of Sweden/Marcus Arvonen,TRUE,TRUE,"        TV storage combination/glass doors,          300x42x211 cm",Cabinets & cupboards,,,,,211,300,0,,2730,,,,,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-notviken-grey-green-clear-glass-s99300702/,,0,0
10407136,IKEA PS LÖMSK,IKEA PS LÖMSK,Monika Mulder,TRUE,TRUE,        Swivel armchair,Chairs,,,,62,75,59,274350,,345,,,,,https://www.ikea.com/sa/en/p/ikea-ps-loemsk-swivel-armchair-white-red-10407136/,,0,0
60365167,MAMMUT,MAMMUT,M Kjelstrup/A Östgaard,TRUE,TRUE,"        Children's table,          77x55 cm",Tables & desks,,,,,48,55,0,,129,,,,,https://www.ikea.com/sa/en/p/mammut-childrens-table-in-outdoor-red-60365167/,,0,0
49252181,LISABO / SVENBERTIL,LISABO / SVENBERTIL,K Hagberg/M Hagberg/Mia Lagerman,TRUE,TRUE,"        Table and 4 chairs,          140x78 cm",Tables & desks,,,,,74,78,0,,1475,,,,,https://www.ikea.com/sa/en/p/lisabo-svenbertil-table-and-4-chairs-black-black-s49252181/,,0,0
99017445,KALLAX,KALLAX,Tord Björklund,TRUE,TRUE,"        Shelving unit with doors,          77x147 cm",Bookcases & shelving units,,,,39,147,77,441441,,350,,,,,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-doors-black-brown-s99017445/,,0,0
49221321,EKEDALEN / ODGER,EKEDALEN / ODGER,Ehlén Johansson/J Löfgren/J Pettersson,TRUE,TRUE,"        Table and 6 chairs,          180/240 cm",Chairs,,,,,,,0,,2765,,,,,https://www.ikea.com/sa/en/p/ekedalen-odger-table-and-6-chairs-dark-brown-white-beige-s49221321/,,0,0
39286558,HYLLIS,HYLLIS,IKEA of Sweden,TRUE,TRUE,"        Shelving units with covers,          180x27x74 cm",Bookcases & shelving units,,,,27,74,180,359640,,141,,,,,https://www.ikea.com/sa/en/p/hyllis-shelving-units-with-covers-transparent-s39286558/,,0,0
10343328,VEBERÖD,VEBERÖD,Gustav Carlberg,TRUE,TRUE,"        Shelving unit,          45x181 cm",Bookcases & shelving units,,,,45,181,45,366525,,645,,,,,https://www.ikea.com/sa/en/p/veberoed-shelving-unit-natural-10343328/,,0,0
29221652,PAX,PAX,IKEA of Sweden/Ebba Strandmark/Ehlén Johansson,TRUE,TRUE,"        Wardrobe,          300x60x236 cm",Wardrobes,,,,60,236,300,4248000,,5260,,,,,https://www.ikea.com/sa/en/p/pax-wardrobe-white-tyssedal-tyssedal-glass-s29221652/,,0,0
40363621,HÄLLAN,HÄLLAN,Jon Karlsson,TRUE,TRUE,"        Cabinet,          45x75 cm",Cabinets & cupboards,,,,47,75,45,158625,,325,,,,,https://www.ikea.com/sa/en/p/haellan-cabinet-white-40363621/,,0,0
80428927,LYCKSELE,LYCKSELE,"804.289.27 The cover is easy to keep clean as it is removable and can be machine washed.This cover's ability to resist abrasion has been tested to handle 20,000 cycles. A cover that withstands 15,000 cycles or more is suitable for furniture that should withstand everyday use in the home.The cover has a lightfastness level of 5 (the ability to resist colour fading) on a scale of 1 to 8. According to industry standards, a lightfastness level of 4 or higher is suitable for home use.This product is an extra cover. Sofa is sold separately.",TRUE,TRUE,        Cover for 2-seat sofa-bed,Sofas & armchairs,,,,,,,0,,350,,,,,https://www.ikea.com/sa/en/p/lycksele-cover-for-2-seat-sofa-bed-vallarum-cerise-80428927/,,0,0
39307706,VEDBO / VEDBO,VEDBO / VEDBO,Francis Cayouette,TRUE,TRUE,"        Table and 6 chairs,          240x105 cm",Tables & desks,,,,,,105,0,,5865,,,,,https://www.ikea.com/sa/en/p/vedbo-vedbo-table-and-6-chairs-black-black-s39307706/,,0,0
348717,BESTÅ,BESTÅ,IKEA of Sweden,TRUE,TRUE,"        Drawer runner, push-open",Cabinets & cupboards,,,,,,,0,,25,,,,,https://www.ikea.com/sa/en/p/besta-drawer-runner-push-open-00348717/,,0,0
99285928,SOLLERÖN,SOLLERÖN,Eva Lilja Löwenhielm/Jonas Hultqvist/IKEA of Sweden,TRUE,TRUE,"        Modular corner sofa 3-seat, outdoor",Outdoor furniture,,,,82,88,144,1039104,,3564,,,,,https://www.ikea.com/sa/en/p/solleroen-modular-corner-sofa-3-seat-outdoor-brown-froesoen-duvholmen-beige-s99285928/,,0,0
50425987,KALLVIKEN,KALLVIKEN,IKEA of Sweden,TRUE,TRUE,"        Door/drawer front,          60x38 cm",Cabinets & cupboards,,,,,38,60,0,,135,,,,,https://www.ikea.com/sa/en/p/kallviken-door-drawer-front-dark-grey-concrete-effect-50425987/,,0,0
228705,BRIMNES,BRIMNES,K Hagberg/M Hagberg,TRUE,TRUE,"        Day-bed frame with 2 drawers,          80x200 cm",Beds,,,,53,21,86,95718,,1095,,,,,https://www.ikea.com/sa/en/p/brimnes-day-bed-frame-with-2-drawers-white-00228705/,,0,0
90339742,MASTHOLMEN,MASTHOLMEN,Nike Karlsson,TRUE,TRUE,"        Coffee table, outdoor,          68 cm",Outdoor furniture,,,,,45,,0,,255,,,,,https://www.ikea.com/sa/en/p/mastholmen-coffee-table-outdoor-90339742/,,0,0
275674,OXBERG,OXBERG,002.756.74 Adjustable hinges allow you to adjust the door horizontally and vertically.Panel/glass doors provide dust-free storage and let you hide or display things according to your needs.Hinges included.Knobs included.Handle with care! A damaged edge or scratched surface can cause the glass to suddenly crack and/or break. Avoid collisions from the side - this is where the glass is most vulnerable.1 door will fit BILLY bookcase 40 cm and 2 doors will fit BILLY bookcase 80 cm.Can be used on the corner unit only if the shelf next to it has no doors.The door does not fit bookcases purchased in the spring of 2014 or earlier.,TRUE,TRUE,"        Panel/glass door,          40x192 cm",Bookcases & shelving units,,,,,192,40,0,,245,,,,,https://www.ikea.com/sa/en/p/oxberg-panel-glass-door-black-brown-00275674/,,0,0
30397669,GRÖNLID,GRÖNLID,Francis Cayouette,TRUE,TRUE,        3-seat section,Sofas & armchairs,,,,94,104,211,2062736,,2100,,,,,https://www.ikea.com/sa/en/p/groenlid-3-seat-section-kimstad-dark-brown-30397669/,,0,0
39286153,ASKHOLMEN,ASKHOLMEN,IKEA of Sweden,TRUE,TRUE,"        Table+2 chairs, outdoor",Outdoor furniture,,,,,,,0,,465,,,,,https://www.ikea.com/sa/en/p/askholmen-table-2-chairs-outdoor-grey-brown-stained-kuddarna-beige-s39286153/,,0,0
30373164,KLACKBERG,KLACKBERG,Charlie Styrbjörn,TRUE,TRUE,"        Knob,          35 mm",Bookcases & shelving units,,,,30,,,0,,35,,,,,https://www.ikea.com/sa/en/p/klackberg-knob-silver-colour-30373164/,,0,0
10293597,NANNARP,NANNARP,Carl Öjerstam,TRUE,TRUE,        Leg,Bookcases & shelving units,,,,100,100,100,1000000,,40,,,,,https://www.ikea.com/sa/en/p/nannarp-leg-black-10293597/,,0,0
79217964,PAX,PAX,Ehlén Johansson/IKEA of Sweden,TRUE,TRUE,"        Corner wardrobe,          160/111x236 cm",Wardrobes,,,,,236,110,0,,3060,,,,,https://www.ikea.com/sa/en/p/pax-corner-wardrobe-white-fardal-high-gloss-white-s79217964/,,0,0
